article,celeb,x,y
"Rob Kardashian is deeply remorseful for slut shaming Blac Chyna ... at least that's what he told his family.Sources close to the situation tell TMZ ... Rob's spoken with all of his sisters and his mom, telling them he has no excuse for posting nude pics of Chyna and her medical information on social media. He said he regrets he didn't deal with the Chyna drama privately and said it wouldn't happen again.One thing Rob did not apologize for ... he flatly denied he ever physically abused Chyna.Rob also acknowledged all of the Kardashian women warned him Chyna was ""bad news"" and he should stay away ... advice he ignored. He told them they were right.He also said he stayed with Chyna longer than he should have because he grew up in a 2-parent household and wanted the same for Dream.We're told Rob and family have stayed quiet through the ordeal in an effort to stop the back and forth in the best interest of his daughter.We're told the women accepted his apology and are hopeful he'll heed their advice.",rob & chyna,14.814763069152832,42.612979888916016
"Abby Lee Miller's just hours from starting her prison stint and we know what she'll be grubbing on this week ... on the inside.The ""Dance Moms"" star will be an inmate at the FCI Victorville prison in California starting Wednesday, and if she's there in time for breakfast she'll get fruit, hot grits, whole wheat bread with jelly and skim milk ... according to the national menu for women's federal prisons.For lunch, it'll be burgers -- with a choice of fries or a baked potato -- and fruit. When dinner time rolls around she'll chow on a deli sandwich or hummus wrap, along with bean soup and potato salad.And the weekend's looking up for Abby -- sloppy joes for lunch on Saturday and chicken tacos at night!It ain't Craig's, but it'll have to do for the next year and a day.",kim & kanye,-6.921001434326172,-11.625809669494629
"Dana White says he got a call from Donald Trump's camp about the McGregor vs. Mayweather fight -- but says POTUS likely won't attend because he feels like he ""ruins events.""Of course, Dana and Donald are longtime friends (Dana spoke at the RNC) -- and White has previously told us Trump has an open invitation to attend any UFC event.So, we asked if Trump would be at T-Mobile Arena on August 26 and White replied -- ""Funny you say that. They called me yesterday.""White says Donald is 100% interested in the fight but feels he'd be too big of a distraction to attend in person.""He feels like he'll ruin events,"" White said ... ""Secret Service is going to have to go through the place, shut down streets and create crazy traffic.""",trump,-11.236306190490723,24.037982940673828
"Two things you don't say to black men in America ...1) ""Dance for Me""2) ""Boy""Conor McGregor said BOTH of those things to Floyd Mayweather at the big fight news conference in L.A. and people are pissed.The reaction on social media was swift with FS1's Chris Broussard tweeting, ""'Dance for me, boy!' Ohh, ohh. Does he know what he just said?""Not the first time Conor's gone racial to hype a fight -- he famously called Nate Diaz a ""cholo gangster"" before UFC 196.""Dance for me, boy!"" Ohh, ohh. Does he know what he just said?",mcgregor mayweather fight,-9.898042678833008,26.949899673461914
"Conor McGregor promised to K.O. Floyd Mayweather in 4 rounds ... and Floyd responded by saying he's gonna beat that ass!!The trash talk was nothing short of epic as Floyd and Conor faced off in L.A. for the first time since their super fight was announced, with both fighters trading insults ... and dance moves!!Here are some of the most notable quotes:Conor: ""He's in a f***in' track suit. He can't even afford a suit anymore!!""Floyd: ""I ain't back down from no f***in' body. You line 'em up, and I knock 'em down like bowling pins. And August 26th, I'ma knock this bitch out too!!""Conor: ""How's this suit look? ... Got my own line of suits coming out. If you zoom in on the pin stripe, it says 'f*** you!'""Floyd: ""Let me show you motherf***ers what a $100 million fighter looks like. Still got 100 million, and ain't even ever touch this s**t!!""Floyd: ""I'm an old man ... I'm not the same fighter I was 10 years ago. I'm not the same fighter I was 5 years ago. I'm not the same fighter I was 2 years ago ... but I got enough to beat you. And we know Mr. Tapout like to quit!!""",mcgregor mayweather fight,-9.551081657409668,26.50459098815918
Blac Chyna is a massive hypocrite who is every bit as much of a bully as Rob Kardashian ... so claims the guy she once allegedly dated.Pilot Jones says Chyna all but ruined his life after their breakup when she posted his phone number and he began receiving a torrent of death threats. He says he had to move out of L.A. it got so bad.He also says Chyna outed him as bisexual and the situation became so intense he tried to commit suicide.,rob & chyna,15.151054382324219,43.95665740966797
"This blows for Kim Kardashian ... she's had to jump on social media to deny a drug rumor based on a video she herself posted.Kim made a video for her Instagram, and some of her followers noticed two nearly perfect white lines on the counter behind her. One follower flat-out accused her of being caught with cocaine.I do not play with rumors like this so I'm gonna shut it down real quick. That's sugar from our candy mess from dylan's candy shop https://t.co/oICdPQVi8dKim tried to put out the fire Tuesday morning, saying ... ""That's sugar from our candy mess from dylan's candy shop.""The candy thing checks out. She's in NYC, and Sunday she took North shopping for sweets.As for the lines? Pixy Stix powder? C'mon ... we were all kids once, right?",kim & kanye,-28.03243637084961,-10.759794235229492
"Shia LaBeouf unleashed an epic drunken rant at Savannah, GA police as they took him into custody -- and bodycam footage shows him repeatedly calling one cop a ""dumb f**k"" and a ""stupid bitch.""As we reported ... cops tracked down Shia at his hotel and arrested him in the lobby, but he did not go quietly. He yelled at the officer, ""I have rights! I'm an American. You got me in my hotel, arresting me in my hotel for doing what, Sir?""The rant got worse once he was in the police cruiser -- ""I'm a f**king American, I pay my taxes, get these s**ts off my f**king arm."" He also got racial, telling the black officer ... the President ""doesn't give a f**k about you, and you wanna do what? Arrest white people?""After unsuccessfully begging the cops to let him go ... he turned to threats, saying ... ""I got more millionaire lawyers than you know what to do with, you stupid bitch!""Once he was back at the police station ... he continued berating the officers, and also complained the handcuffs were way too tight.As we reported, Shia was booked for public intoxication, disorderly conduct and obstruction.",trump,23.88393211364746,-17.871490478515625
"Demi Lovato says Conor McGregor is straight LOCO ... and his insanity is what gives him a legit shot to shock Floyd Mayweather.""Conor's crazy! And sometimes you can't beat crazy,"" Demi told TMZ Sports outside Break Room 86 in L.A.'s K-Town while promoting her new single ""Sorry Not Sorry.""Demi's a HUUUUGE fight fan -- she's been training at Jay Glazer's Unbreakable Gym in L.A. with some of the top fighters in the world ... and Jay says she's no joke. We've seen video. He's right.But when it comes to the Floyd, Conor thing -- Demi says she's siding with the Irishman ... explaining that a McGregor victory would be massive for the sport she loves.",mcgregor mayweather fight,-9.660143852233887,26.03498077392578
"Blac Chyna's firing a warning shot at her former side piece -- telling him if he rips a page out of Rob Kardashian's playbook ... it's gonna cost him dearly.Powerhouse attorney Lisa Bloom sent Ferrari a letter -- obtained by TMZ -- warning him not to sell or post any nude pics or images he might have of her. Bloom says, ""Posting online or distributing photos of Ms. White's intimate body parts is a crime punishable by fines and jail time.""And for good measure ... she also brought up California's revenge porn law. Remember, Ferrari already came within a nipple or so of semi-nudes ... when he posted pics of himself and Chyna in bed.This comes on the heels of BC getting a restraining order against Rob ... who now says he regrets plastering BC's nudes on social media.",rob & chyna,15.533418655395508,43.59612274169922
"The war over the T-Mobile Arena is over -- with the BIG3 basketball league striking a sweet deal to move to another venue so Mayweather and McGregor can square off there on August 26.As we previously reported, Ice Cube's BIG3 league had previously booked T-Mobile for the league championship game months before the fight was announced.Cube had said he was open to striking a deal to move -- and now, that is indeed what has happened ... BIG3 will now play its final game at the nearby MGM Grand Garden earlier in the day. The game will be aired live on FOX.""We are grateful to MGM Resorts, Mayweather Promotions and UFC for presenting us with a generous offer that we could not refuse, ensuring that our fans will have the best experience possible at our Big3 Championship Finals at the MGM Grand Garden Arena,” says BIG3 co-founders Ice Cube and Jeff Kwatinetz.Dana White also issued a statement saying he appreciates the BIG3 for ""their willingness to work together on bringing the Floyd Mayweather vs. Conor McGregor fight to T-Mobile Arena.""",mcgregor mayweather fight,-7.361038684844971,17.534685134887695
"Hail to the chief ... Conor McGregor!?During Conor's insanely expensive Rodeo Drive shopping spree in Bev Hills on Monday, we asked the Irish superstar if he would be inviting the President of Ireland to sit ringside at the Mayweather fight.His response is classic ... ""I am the President of Ireland. He's fighting that night!""Conor is undoubtedly one of the most Irish men alive -- in fact, there was a movement to honor McGregor last year by putting his face on official Irish money.",trump,-9.576128005981445,26.611717224121094
"Floyd Mayweather is straight FIRE on rollerskates!!!Seriously -- TBE took a break from his McGregor training camp to hit up the Crystal Palace Skating Center in Vegas over the weekend and DOMINATED everyone else on the floor!We're talkin' criss crosses, heels, grapevines (we looked it up) -- he was carving through the normies like he was Brian Boitano on wheels!",mcgregor mayweather fight,-8.915367126464844,26.11920738220215
"Conor McGregor has landed in Bev Hills -- and he's spending crazy money and talking smack!!!We got Conor in the middle of a super expensive shopping spree at Versace, Dolce, etc -- where he told TMZ Sports, ""I'm on Rodeo Drive! I'm blowing f*cking loads of it!""We also asked Conor about reports that his opponent Floyd Mayweather owes MILLIONS to the IRS for not paying off his 2015 income taxes ... a number that some estimate could be more than $100 mil.""That's gotta sting,"" McGregor said ... ""He shoulda paid his taxes and stayed retired and kept my name out of his mouth!""He also told us he'll be way smarter with his money ... as he continued to drop thousands at some of the most expensive stores in the world.Conor also had one last note about Floyd -- ""He's f*cked now.""",mcgregor mayweather fight,-9.626097679138184,26.596128463745117
"Rob Kardashian and Blac Chyna may be at war with each other, but we've learned they're in lockstep when it comes to co-parenting 8-month-old Dream.Sources close to mom and dad tell us Rob and Chyna have been operating under an unwritten arrangement where they each are entitled to physical custody 50% of the time. We're told the arrangement has been ""loose by consent"" and recently Rob has had the kid 4 days a week and Blac Chyna picks up the remaining 3. The staff of nannys/baby nurses are always present.Our sources say they have had no problem on co-parenting, which includes child-rearing decisions. Somehow they have been able to wall off their personal beef.We're also told Rob and Blac Chyna have no plan to go to court and ask a judge to make a formal child custody order, although we are told they will probably memorialize the arrangement in writing.BTW ... during Monday's hearing, when Chyna got a restraining order against Rob, he had the kid.",rob & chyna,15.075257301330566,42.70973205566406
"Blac Chyna says she's ""terrified"" of Rob Kardashian, in part because he has a gun and has threatened to use it to kill himself.Chyna's celeb lawyer, Lisa Bloom, filed new docs Monday, adding to her client's claims of violence. As we reported, she says in addition to Rob attacking her in April, that same month, Chyna now says Rob punched her, knocked her to the ground and she ran in fear to her bedroom, where Rob punched a hole through the door to get at her.Chyna says she's afraid the new series of online attacks -- where he posted naked pics of her and other personal information -- ""will lead to increased irrational behavior and that he might harm her in his anger.""",rob & chyna,15.723085403442383,43.28927230834961
"Blac Chyna got the restraining order she sought against Rob Kardashian ... and she celebrated outside court with her attorneys.Chyna was flanked by Lisa Bloom and Walter Mosley as they laid out the terms of the restraining order. Rob is now barred from any further cyberbullying of Chyna -- including posting photos or videos of her, or making any personal comments about her. He also has to stay away from her.Rob was not in court, but his attorney, Robert Shapiro, was ... and also spoke briefly to the media after the hearing. As we first reported, Shapiro did not contest the restraining order ... and said Rob is just interested in doing what's best for their daughter, Dream.",rob & chyna,16.494001388549805,42.90479278564453
"Blac Chyna had a poker face as she arrived at the courthouse with her lawyer, Lisa Bloom, as they set their sights on a restraining order against Rob Kardashian.Chyna wouldn't talk about additional allegations of violence, first reported by TMZ ... she said nothing as she arrived for the 8:30 AM PT hearing.As we reported, Rob's lawyer, Robert Shapiro, told TMZ he'd stipulate to the restraining order, which prohibits Rob from slut shaming his baby mama. Shapiro says Rob ""regrets"" his social media rampage and his only concern now is baby Dream.",rob & chyna,16.388957977294922,42.85768127441406
"Rob Kardashian will not fight Blac Chyna in court Monday ... we've learned he will agree to the restraining order she is seeking against him.Rob's lawyer, Robert Shapiro, tells TMZ, Rob's cyberbullying last week was ""a spontaneous reaction that he regrets.""We're told Shapiro will appear on Rob's behalf and immediately tell the judge there is no need for a hearing because Rob has no interest contesting her request for a restraining order that prohibits him from posting personal information about her and intimate photos as well.",rob & chyna,16.513940811157227,42.86259841918945
"Rob Kardashian and Blac Chyna are making new allegations of domestic violence against each other, and both claim the alleged incidents are captured on video.Chyna -- who's in court Monday morning for a domestic violence restraining order against Rob -- has already claimed Rob got physical with her.Sources connected with Chyna tell us she will add other claims, including one incident several months ago where she says Rob allegedly hit her and knocked her to the ground. She says she ran to her bedroom and he broke the door open. She supposedly has photos and videos of the incident.As for Rob, sources close to the situation say in December, the day Chyna moved out of the house she and Rob were sharing, she tried choking him with an iPhone cord and tried hitting him with a metal rod. The sources say Corey Gamble walked in and pulled Chyna off Rob. She then allegedly went through the house, smashing televisions, doors and other items, causing $35k in damage. The sources say Rob has surveillance video documenting the incident.We're also told Rob's lawyers have texts from the time Chyna moved out, in which she told a friend that Rob would never hit her. Our sources say they feel the messages help to vindicate Rob.",rob & chyna,15.532954216003418,42.66490936279297
"Rob Kardashian's lawyer will appear in court Monday morning and tell the judge ... his client will voluntarily refrain from attacking/bullying Blac Chyna on social media.Sources connected with Rob tell us, he'll be represented by Robert Shapiro of OJ Simpson fame, and Shapiro will not oppose the TRO ... mostly because they are routinely granted when the alleged victim claims violence. As we reported, Chyna says Rob got physical with her back in April.We're told Shapiro's main reason for showing up on Rob's behalf is to discuss custody arrangements involving Dream.Our sources say Shapiro will attempt to assure the judge Rob will not post intimate pics of Chyna, nor will he post her medical or other personal information. And ... no more slut shaming.There is a wild card ... whether Shapiro raises a First Amendment issue about restricting Rob's use of social media.",rob & chyna,15.807829856872559,42.635955810546875
"Blac Chyna says Rob Kardashian treats her like dirt and she had no option but to take him to court.Chyna appeared Monday AM on ""Good Morning America"" with celeb lawyer Lisa Bloom. She ran though the reasons why she's in court this morning trying to get a restraining order.Chyna denies liking any of the super personal photos Rob posted, and she explains why she sent Rob video of a guy who was in bed with her.",rob & chyna,16.056570053100586,42.893733978271484
"""Bachelor in Paradise"" has a new way of reeling in viewers ... tapping into the sex scandal that temporarily shipwrecked the show.Production sources tell TMZ, host Chris Harrison held a powwow with the cast on the first day back to film the show after the Warner Bros. probe concluded there was no sexual assault ... and the cameras were rolling as he took people back to the Corinne Olympios/DeMario Jackson sexual escapade in the pool.We're told Harrison dramatically recounted how a producer expressed concerns and it turned into a full blown scandal. After taking everyone through the investigation, he paused, then asked the cast if they were comfortable continuing, and gave them a chance to pack up and leave.To absolutely no one's surprise, everyone stayed, drank and even banged in the boom boom room.Lemonade ... it comes from lemons.",bachelor pool scandal,47.52202224731445,1.4414459466934204
"T.I. has a PSA for all the fellas out there ... but mostly Rob Kardashian.We got the rapper at LAX Saturday, and after our guy asked him about getting in the middle of Rob's social media rampage against Blac Chyna last week ... he dropped these words of advice/thinly veiled insults.As you'll recall ... Tip chimed in when Rob was going off on Chyna and airing her dirty laundry on his now deleted Instagram. So then Rob went after T.I., claiming he paid Chyna to have a threesome.",rob & chyna,14.810710906982422,42.20448303222656
"DeMario Jackson is not only willing ... he's eager to appear on a ""Bachelor in Paradise"" reunion show so he can hug all his former castmates who privately supported him over Corinne Olympios' sexual assault allegations.DeMario was at Toast in L.A. Saturday and he clearly holds no grudges.  Listen to him describe his feelings for Corinne ... this after she came on strong that she did not have the capacity to consent to a sexual escapade with DeMario in a swimming pool.",bachelor pool scandal,48.061920166015625,-0.14109468460083008
"A White House jumper scored a triple -- getting arrested for a third time, she told cops she'll keep returning because she's married to President Trump.Jessica Rhea Ford was arrested Thursday, but instead of doing the fence thing ... she switched it up and tried to enter as a tourist. She was caught at the visitor center where an agent recognized her from her last attempt in May.According to docs, Ford stuck to her pattern of warning cops ... informing them she was hopping a bus to D.C. -- and even though a Secret Service agent warned her she'd be arrested, she persisted.",trump,9.076950073242188,14.135174751281738
"Lexi Thexton﻿'s message to DeMario Jackson ﻿for ditching her to go on ""The Bachelorette?"" -- the pose says it all ... ya assed out on getting this!!!Lexi showed off her buns in a pink bikini in Santa Monica ... and she's as hot as the sand.You'll recall Rachel Lindsay infamously booted DeMario when Lexi made a surprise 'Bachelorette' appearance to confront him for going on the show even though, according to her, they were still an item.",bachelor pool scandal,33.16405487060547,0.2654940187931061
"Rob Kardashian's brutal rants against Blac Chyna showed her side piece the light -- and now Ferrari is kicking her to the curb too, and saving himself more than 100 grand in the process.Sources connected to the rapper, tell us Ferrari was hooked on Chyna ... so much so he dropped $135,648 on three pieces of jewelry for her:- $34,850 for a Rolex - $56,500 for a gold necklace- $32,250 for diamond earringsFerrari scooped up the booty back in June when he thought he and Chyna were the real deal -- she's even listed as ""spouse"" on the receipt. We're told they'd talked for a while about getting his and hers Rollies -- but after Rob accused BC of banging several dudes, Ferrari was done.We're told his manager, Keely the Boss, planned to deliver the gifts on July 5, but that's the day Rob unleashed his allegations. Ferrari immediately called off the delivery and returned everything on Friday.",rob & chyna,13.837340354919434,43.021339416503906
Blac Chyna was out and about Friday after her lawyer Lisa Bloom informed Rob Kardashian they were court-bound Monday to get a domestic violence restraining order against him.Chyna was leaving a nail salon with daughter Dream ... significant because last we knew Rob had the kid.Rob's baby mama wants a judge to order him to stop slut-shaming her by posting pics of her genitals. She also claims he's gotten violent with her.The hearing is set for Monday morning ... we'll be there.,rob & chyna,16.58297348022461,42.91367721557617
"Romelu Lukaku -- one of the best soccer players in the world -- was arrested in Beverly Hills after cops came to his mansion 6 TIMES for an out of control rager, TMZ Sports has learned.It's unclear why the Everton star was in L.A., but law enforcement sources tell us he was renting a home in Beverly Hills while a bidding war is reportedly raging over him in Europe between 2 of the most famous soccer clubs on Earth.FYI, Manchester United and Chelsea have both reportedly offered $100 MILLION to transfer the 24-year-old away from Everton ... but so far, the deal has yet to close.In the meantime, we're told Lukaku threw a massive day party at his BH crib on July 2 that REALLY pissed off his neighbors ... triggering multiple complaints to the Bev Hills PD.We're told cops went to the home at least 6 times to warn Lukaku to keep down the noise -- but he didn't listen and cops eventually arrested him for misdemeanor disturbing the peace.Lukaku was not brought to the police station or formally booked -- instead, he was merely given a citation.No word on what kind of punishment he faces -- but if it's a fine, dude can definitely afford it.Fun Fact: Big Rom was the runner up for the 2017 Premier League Golden Boot trophy -- awarded to the league's top scorer.",chester & chris cornell suicides,10.65318489074707,11.360945701599121
"DeMario Jackson doesn't care that some people think he committed sexual assault on ""Bachelor in Paradise"" -- despite being cleared -- and he seems to target the haters as racists from Oklahoma.DeMario was at a WeHo spa this week, when he told our photog he has no regrets over doing the show. He says he met some great people, although we're guessing one of them is not Corinne Olympios.It's unclear why he's got such a thing against Oklahoma. Hated the musical?",bachelor pool scandal,48.786869049072266,-0.4161156117916107
"Blac Chyna says Rob Kardashian not only cyberbullied her ... he brutalized her ... this according to legal docs obtained by TMZ.As we reported, women's rights lawyer Lisa Bloom will appear in court Monday for a restraining order against Rob, claiming he crossed the line by posting nude pics of her, medical information and other personal information.Chyna says in her declaration, this past April Rob was mad at her and began speaking poorly of her in front of her son, King. When she asked him to stop she says Rob screamed, ""I can say whatever the f*** I want!"" and then grabbed her phone, pushed her to the ground, ""aggressively shoving me by the side of my arm and hitting me on the thigh.""She says she fell to the ground and when she got up she was bruised and could barely walk.Chyna also says she has been fully broken up with Rob since last December, adding, ""Rob has been violent with me in the past and I am afraid to be around him.""She says posting personal information to Rob's 9 million followers is textbook cyberbullying, and wants a judge to stop him immediately. Chyna calls it slut shaming.",rob & chyna,16.029850006103516,43.127742767333984
"Blac Chyna's lawyer, Lisa Bloom, says the restraining order Chyna wants against Rob Kardashian is bigger than the 2 of them ... it's a women's rights issue.Bloom tells TMZ, Chyna and Rob have been broken up for months, and he's doing what many guys have done to their exes after they break up ... humiliate them online, and slut shame them.As we reported, Bloom will be in court Monday to get a domestic violence restraining order against Rob.Bloom says Rob is a cyberbully who has posted intimate pics of Chyna, sensitive medical information and viciously attacked her online.Bloom says she took the case not only to help Chyna but to send a message to as many people as possible ... the most common form of harassment and bullying against women these days happens online, and it has to be stopped.She says, short and sweet, ""Rob needs to back off.""",rob & chyna,16.177091598510742,43.06509780883789
"Blac Chyna's lawyer is headed to court to muzzle Rob Kardashian and keep him clear of her.Chyna's hired Lisa Bloom -- who recently took the mic with Kathy Griffin over the Trump head thing -- who tweeted she's put Rob on notice she will be in court Monday for a restraining order ... presumably to keep him at least 100 yards clear of her and, more importantly, to stop posting pics of Chyna's vagina.As you know, Rob has been on a rampage, posting intimate pics of Chyna.These restraining orders typically prohibit the wrongdoer from harassing or annoying the victim. The penalty for violating such an order is contempt of court and, possibly, jail.Stay tuned.",trump,16.372465133666992,42.96155548095703
"Kim Kardashian's sports bra was hanging on for dear life as she trudged up an L.A. canyon.Kim and the girls went for a walk Thursday in Fryman Canyon near her Bel Air home. Her pal, Carla DiBello, and her personal trainer, Don-A-Matrix, were by her side, and their focus was broken just once ... to greet some adorable pooches.As we reported, Kim and Kanye have made a deal with a surrogate for baby #3.",kim & kanye,-27.670244216918945,-11.14577865600586
"Vladimir Putin and Angela Merkel had a close encounter at the G20 summit -- and their hands said a lot ... possibly about North Korea's latest missile launch.The Chancellor and the President came face-to-face during a G20 event ... and Merkel made a motion with her hands that looks a lot like she was describing the trajectory of an ICBM.We're guessing it's no coincidence Kim Jong-un test launched one 3 days ago ... reportedly capable of reaching Alaska. But watch Putin's reaction -- he clearly disagreed with Merkel, and she clearly felt that deserved the eye roll.",kim & kanye,-29.16971206665039,-9.656791687011719
"Donald Trump and Vladimir Putin both knew their first handshake would be broken down frame by frame to see who's in control ... so here goes.The two Presidents came face-to-face Friday for the first time at the G20 summit in Hamburg, and shook before sitting down for a chit chat.WATCH: Pres. Trump and Russian Pres. Putin shake hands at beginning of their meeting at the G20 Summit in Germany https://t.co/T5uqoA85rO pic.twitter.com/HHuWqqOLspCheck out Trump's play ... as they shake, he taps Putin's forearm 3 times, in rapid succession, which seems like a dominant move. Putin plays it by the book during the shake, but then points at Trump as if it's a sign of affirmation ... again, a dominant move.It does sound stupid, but handshakes are important.",trump,-22.92159080505371,17.677297592163086
"Justin Bieber is a believer, hypeman and dance instructor all rolled into one for a group of worshipers in Sydney.The Biebs is Down Under and got the huge crowd dabbing Friday to some Bruno Mars at the 4 day long Hillsong Conference. Justin's got strong ties to the church -- he does a lot of work with one of its pastors, Carl Lentz.JB posted video from the event with the caption ""SO LIT.""No question here ... the spirit is moving Justin.",justin bieber,-39.96958923339844,-26.660831451416016
"Blac Chyna doesn't want money from Rob Kardashian ... she wants distance.Sources close to the warring couple tell us Rob is cutting Chyna off financially. He'll no longer make payments on her Tarzana rental. He also has the 2 cars he gave her and jewelry as well.We're told Chyna actually returned the cars and jewelry to Rob. She's fine paying the rent herself -- she's squirreled away money from various appearances as well as their reality show. She's also confident she has earning power post-Rob.The big ticket item -- supporting Dream. Our sources say Chyna has no intention of going to court for child support, at least for now. We know Rob wants to raise the baby himself, and it doesn't seem Chyna is putting up much of a fight on that front. Fact is ... her other kid, King Cairo, is being raised primarily by Tyga.It's unlikely in the foreseeable future either one of them will go to court for money or custody. They both have significant issues, and we're told they don't want to risk an adverse ruling by a judge.",rob & chyna,14.64232349395752,42.96812057495117
"Ivanka Trump got a visitor at Trump Tower who showed up armed with throwing knives and a bulletproof vest under his suit ... according to the Secret Service.Law enforcement sources tell us agents busted Sixto Benitez Thursday at Trump Tower when his knives and vest set off a metal detector. Agents patted him down and removed the weapons. When he was taken into custody, we're told he claimed to own Trump Tower and that he was a U.S. Senator there to see Ivanka.Ivanka was not at Trump Tower at the time.",trump,-22.662904739379883,17.961252212524414
"Well this just got very interesting ...Floyd Mayweather has officially tapped boxing superstar Gervonta Davis to fight in the ""co-main event"" at the Mayweather vs. McGregor fight, TMZ Sports has learned.Davis is a killer -- he's 18-0 with 17 knockouts including a ridiculously violent victory over Liam Walsh back in May.We spoke with ""Tank"" -- who tells us he's fired up about fighting on August 26 ... even though promoters haven't nailed down his opponent yet.The Under Armour sponsored superstar says it's down to two fighters -- but promises he'll put either one of his potential opponents to sleep.Gervonta says he's been training his ass off with Floyd -- and says he's confident he can knock out McGregor, too!BTW, if you have spare time ... watch Tank's highlights. Dude's no joke.",mcgregor mayweather fight,-9.817549705505371,25.700651168823242
"Blac Chyna's side piece -- the guy posting pics of them naked together in bed to get back at Rob -- has a surprising response to all the drama ... a compliment.Ferrari, a rapper, was outside Capitol Records in Hollywood Thursday ... and seemed unfazed by being square in the middle of the feud. Rob's called him out for banging Chyna, but Ferrari surprised us -- by NOT firing heat back at Rob.Ferrari told us how he feels about Rob, but we're still not sure we're buying it.For everything else -- including sex tape rumors -- he's deferring to Chyna. There's one thing we know for sure, though ... his chain looks familiar.",rob & chyna,14.145995140075684,42.877601623535156
"Tyga's not worried about Rob Kardashian dragging his name into the all out war with Blac Chyna because he's focused on being Super Dad ... for real.Chyna, and Kylie Jenner's ex, has been on the sidelines while Rob and BC aired their dirty laundry over social media, but Thursday at LAX he opened up ... although reluctantly. His face said a lot!Tyga has custody of King -- his son with Chyna -- at least 50 percent of the time, which explains his perspective on the Rob feud.As for his baby mama -- Tyga could've easily taken a cheap shot, but took the high road. For real.",rob & chyna,14.614325523376465,42.167057037353516
"Blac Chyna's side piece, Ferrari, is fighting fire with fire by posting more semi-naked photos of him in bed with Rob's baby mama.In both pics, Ferrari and Chyna both appear to be naked under the covers in the bed where Rob insists he and Chyna conceived Dream. We're told the pics are supposed to send a message to Rob -- Ferrari ain't broke and banging Blac Chyna ... he's just banging her.Sources close to Ferrari tell us the photos were actually taken a month ago when Rob had no idea Chyna was hooking up with Ferrari. They are extra insulting since Chyna is wearing both Ferrari's $250k chain and the jewelry that Rob bought her.We're told Ferrari is retaliating because Rob called him broke on social media ... and Ferrari insists that's just not the case.",rob & chyna,14.08562183380127,42.95671081542969
"President Trump enjoyed a great Polish dish ... sorry, make that a diss ... courtesy of the country's first lady.Melania and POTUS arrived in Poland Thursday and after a ceremony, stood onstage with President Andrzej Duda and his wife, Agata Kornhauser-Duda. Trump's handshake with Prez Duda went off without a hitch -- but when he extended a hand to First Lady Agata ... things got chilly.Agata passed up Trump's hand -- you can almost hear her say, ""Psych!"" -- and instead greeted Melania.Total humiliation.",trump,-22.893478393554688,17.461671829223633
"Drake, Kanye West, Migos and Tyler Perry got put through the ringer before being allowed to perform at Philips Arena in ATL ... while Amy Schumer and Bon Jovi got the VIP treatment.And why?? Blackness ... allegedly.A former Atlanta Hawks security manager -- who also ran event security at Philips Arena -- is suing the team claiming he was wrongly fired after pointing out a system of discrimination against black celebs at the arena, which is operated and staffed by the Hawks.Sam Hayes says it was obvious from the start of his employment in August 2016 that his white boss was going out of his way to make black stars go through more rigorous security checks than white stars.On August 26, Drake and Future performed at Philips Arena and had asked to bypass metal detectors on their way inside but their requests were denied.One week later, AC/DC performed and made the same metal detector bypass request -- but theirs was granted.The pattern continued ...Kanye West -- DENIEDThe Comedy Get Down World Tour (Cedric the Entertainer, Eddie Griffin, D.L. Hughley) -- DENIED2 Chainz, Jeezy, The Dream -- DENIEDOld School Hip Hop Fest -- DENIEDMigos -- DENIEDTyler Perry -- DENIEDKatt Williams -- DENIED (okay, that one makes sense)Amy Schumer -- GRANTEDAdele -- GRANTEDAriana Grande -- GRANTED (Hayes says she ""doesn't like people looking at her"").WWE Live Tour -- GRANTEDBon Jovi -- GRANTEDRingling Brothers -- GRANTEDHayes claims things came to a head in April 2017 when a black security officer told a white member of Radiohead's crew he had to walk through a metal detector -- and the crew member responded by dropping his pants. Hayes says a white staffer intervened and allowed the crew member to bypass.Hayes says he went to management and was told, ""Hip hop acts draw a different crowd and the white acts bring in more money.""Hayes says he was ultimately fired for bringing the issues to light -- though he was told he was axed for reprimanding lower level staffers without first consulting Human Resources.He's demanding unspecified damages.The Hawks are adamantly denying the allegations -- with a team spokesperson telling TMZ Sports, ""[Samuel Hayes] was terminated for poor performance and his claims are baseless.""",kim & kanye,6.2092156410217285,-5.467960834503174
"Rob Kardashian has crossed the line by posting pics of Blac Chyna's vagina on social media and the public back and forth between them is causing long-term damage to Dream ... this is what the Kardashians are telling friends.We're told the Kardashians are adamant ... ANY public feuding between Rob and Chyna is unacceptable. They are ashamed the war has become a public spectacle and hurting the family name.Even worse than damaging the brand, family members worry Rob and Chyna are hurting 7-month-old Dream. In particular they cringed when Rob posted, ""She had a baby out of spite"" to get back at Tyga. They say this is the kind of stuff a child will see later and it can cause long-term damage.More immediately ... the Kardashians think it's damaging for Dream to live in homes where the parents are at war.The fam still maintains loyalty to Rob and want to help him, but their main concern is Dream and the impact the war is having on her well-being.",rob & chyna,15.026471138000488,42.263187408447266
